"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","324"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","123"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","471"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","718"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","715"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","340"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","325"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","266"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","156"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","181"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","135"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","93"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","45"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","40"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","262"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","248"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MARANHÃO","BR-MA","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","365"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2700"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","4493"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2030"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1303"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","376"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","104"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","101"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","15"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","813"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","736"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","653"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","306"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","190"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","121"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","55"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","27"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","36"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","75"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","21"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","62"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","602"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1041"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO","BR-MT","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","619"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","623"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1334"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1658"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1177"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","603"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","288"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","174"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","72"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","237"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MATO GROSSO DO SUL","BR-MS","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","137"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2426"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3677"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","6188"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","4843"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1928"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","777"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","235"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","71"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1333"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2485"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","8190"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3587"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2345"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1016"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","189"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","133"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","177"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","209"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","244"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","147"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","503"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","848"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","MINAS GERAIS","BR-MG","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1104"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2375"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3081"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2018"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1169"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","702"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","379"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","250"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","82"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","112"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","645"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","769"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1062"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARÁ","BR-PA","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","17"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1023"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1581"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2237"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3641"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2285"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1157"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","909"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","381"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","211"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","396"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1220"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARAÍBA","BR-PB","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","238"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","763"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2164"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","4256"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1694"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","153"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","10"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","5"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","7"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","31"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","41"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","140"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PARANÁ","BR-PR","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1369"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2988"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","5279"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","7595"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","4270"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1889"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1205"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","476"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","324"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","278"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","330"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","473"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PERNAMBUCO","BR-PE","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","167"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","679"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1162"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1933"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2913"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2424"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1553"
